headline	date	url	order	number_words	newspaper
Viagem à arquitectura portuguesa da Guiné-Bissau	2012-11-25	https://arquivo.pt/noFrame/replay/20121125160235/http://publico.pt/	4	6	PUBLICO
Passos diz que a sua presença na Madeira  não é para caucionar ou descaucionar Jardim	2012-11-25	https://arquivo.pt/noFrame/replay/20121125160235/http://publico.pt/	2	16	PUBLICO
Novo escândalo de corrupção no Brasil envolve chefe de gabinete da Presidência	2012-11-25	https://arquivo.pt/noFrame/replay/20121125160235/http://publico.pt/	1	12	PUBLICO
Espanha não pode correr o risco de perder a Catalunha	2012-11-25	https://arquivo.pt/noFrame/replay/20121125160235/http://publico.pt/	3	10	PUBLICO
Bancos Alimentares recolheram 1300 toneladas no primeiro dia	2012-12-02	https://arquivo.pt/noFrame/replay/20121202160307/http://www.publico.pt/	2	8	PUBLICO
Primárias do centro-esquerda na Itália: quem perde, ganha?	2012-12-02	https://arquivo.pt/noFrame/replay/20121202160307/http://www.publico.pt/	5	8	PUBLICO
Prémios europeus apaixonaram-se por Amour	2012-12-02	https://arquivo.pt/noFrame/replay/20121202160307/http://www.publico.pt/	4	5	PUBLICO
Maior repartição de custos pode significar propinas mais altas no ensino superior	2012-12-02	https://arquivo.pt/noFrame/replay/20121202160307/http://www.publico.pt/	3	12	PUBLICO
PCP não renuncia à convergência de esquerda	2012-12-02	https://arquivo.pt/noFrame/replay/20121202160307/http://www.publico.pt/	1	7	PUBLICO
Lei para juntar câmaras municipais avança em 2013	2012-12-02	https://arquivo.pt/noFrame/replay/20121202160307/http://www.publico.pt/	0	8	PUBLICO
Turquia retira censura a obras de Marx e Lenine	2012-12-10	https://arquivo.pt/noFrame/replay/20121210160325/http://www.publico.pt/	2	9	PUBLICO
Presidente do Egipto autoriza detenções	2012-12-10	https://arquivo.pt/noFrame/replay/20121210160325/http://www.publico.pt/	5	5	PUBLICO
Demissão de Monti castiga Itália e Espanha	2012-12-10	https://arquivo.pt/noFrame/replay/20121210160325/http://www.publico.pt/	4	7	PUBLICO
Cinco empresas de audiotexto perdem licença por lesarem consumidores	2012-12-10	https://arquivo.pt/noFrame/replay/20121210160325/http://www.publico.pt/	3	9	PUBLICO
Benefícios fiscais para terrenos agrícolas adiados para depois do resgate	2012-12-10	https://arquivo.pt/noFrame/replay/20121210160325/http://www.publico.pt/	1	10	PUBLICO
Durão promete defender o euro como símbolo da unidade europeia	2012-12-10	https://arquivo.pt/noFrame/replay/20121210160325/http://www.publico.pt/	0	10	PUBLICO
Relatório militar revela que tropas portuguesas participaram em decapitações	2012-12-16	https://arquivo.pt/noFrame/replay/20121216160314/http://www.publico.pt/	0	9	PUBLICO
O lugar mais seguro da América? Não existe.	2012-12-16	https://arquivo.pt/noFrame/replay/20121216160314/http://www.publico.pt/	1	8	PUBLICO
Dilma Rousseff decide em breve se adia plena aplicação do Acordo Ortográfico no Brasil	2012-12-16	https://arquivo.pt/noFrame/replay/20121216160314/http://www.publico.pt/	2	14	PUBLICO
Representante do Vaticano interrogou Ordem sobre abusos	2012-12-16	https://arquivo.pt/noFrame/replay/20121216160314/http://www.publico.pt/	3	7	PUBLICO
Aguiar Branco: Quem representa os militares são as chefias não as associações	2012-12-16	https://arquivo.pt/noFrame/replay/20121216160314/http://www.publico.pt/	4	12	PUBLICO
Pai de Adam Lanza diz-se sem palavras	2012-12-16	https://arquivo.pt/noFrame/replay/20121216165252/http://www.expresso.pt/	1	7	EXPRESSO
Mais de 370 mil com subsídio de desemprego	2012-12-16	https://arquivo.pt/noFrame/replay/20121216165252/http://www.expresso.pt/	2	8	EXPRESSO
RTP - o inacreditável está a acontecer?	2012-12-16	https://arquivo.pt/noFrame/replay/20121216165252/http://www.expresso.pt/	3	7	EXPRESSO
John Kerry será o novo secretário de Estado dos EUA	2012-12-16	https://arquivo.pt/noFrame/replay/20121216165252/http://www.expresso.pt/	4	10	EXPRESSO
Enquanto houver misericórdias não há razões para fome em Portugal	2012-12-16	https://arquivo.pt/noFrame/replay/20121216165252/http://www.expresso.pt/	5	10	EXPRESSO
Tributação das pensões elevadas não viola Constituição	2012-12-16	https://arquivo.pt/noFrame/replay/20121216165252/http://www.expresso.pt/	0	7	EXPRESSO
Água da torneira em Portugal é segura, confirma Bruxelas	2012-12-30	https://arquivo.pt/noFrame/replay/20121230160342/http://www.publico.pt/	0	9	PUBLICO
Baptista da Silva pediu para sair de instituições a que pertencia	2012-12-30	https://arquivo.pt/noFrame/replay/20121230160342/http://www.publico.pt/	1	11	PUBLICO
Corpo de Paulo Rocha em câmara ardente no Porto domingo à tarde	2012-12-30	https://arquivo.pt/noFrame/replay/20121230160342/http://www.publico.pt/	3	12	PUBLICO
Pode um abraço salvar a Casa da Música dos cortes anunciados para 2013?	2012-12-30	https://arquivo.pt/noFrame/replay/20121230160342/http://www.publico.pt/	4	13	PUBLICO
Corpo de jovem indiana violada foi cremado em cerimónia privada	2012-12-30	https://arquivo.pt/noFrame/replay/20121230160342/http://www.publico.pt/	5	10	PUBLICO
Denzel Washington, o herói improvável	2013-01-10	https://arquivo.pt/noFrame/replay/20130110205329/http://www.expresso.pt/	4	5	EXPRESSO
Imagens que estão a marcar esta quinta-feira, 10 de janeiro	2013-01-10	https://arquivo.pt/noFrame/replay/20130110205329/http://www.expresso.pt/	3	10	EXPRESSO
Portugal e Espanha criam nova eurocidade	2013-01-10	https://arquivo.pt/noFrame/replay/20130110205329/http://www.expresso.pt/	0	6	EXPRESSO
Lincoln e A vida de Pi lideram nomeações para os Óscares	2013-01-10	https://arquivo.pt/noFrame/replay/20130110205329/http://www.expresso.pt/	1	11	EXPRESSO
Um ranking em que o Sporting supera Benfica e FC Porto	2013-01-10	https://arquivo.pt/noFrame/replay/20130110205329/http://www.expresso.pt/	2	11	EXPRESSO
00:30 Hora Negra: descrição ou apologia?	2013-01-10	https://arquivo.pt/noFrame/replay/20130110160340/http://www.publico.pt/	3	6	PUBLICO
FMI sugere exame online para escolher funcionários a dispensar	2013-01-10	https://arquivo.pt/noFrame/replay/20130110160340/http://www.publico.pt/	5	9	PUBLICO
Mais de 11 mil pessoas contra abate do cão que matou criança	2013-01-10	https://arquivo.pt/noFrame/replay/20130110160340/http://www.publico.pt/	4	12	PUBLICO
Lincoln: ainda pode ser mito para a era Obama?	2013-01-10	https://arquivo.pt/noFrame/replay/20130110160340/http://www.publico.pt/	2	9	PUBLICO
E o Óscar pode ir para...	2013-01-10	https://arquivo.pt/noFrame/replay/20130110160340/http://www.publico.pt/	1	6	PUBLICO
Exposição de legos em forma de gente	2013-01-10	https://arquivo.pt/noFrame/replay/20130110205329/http://www.expresso.pt/	5	7	EXPRESSO
Lincoln e A Vida de Pi lideram nomeações	2013-01-10	https://arquivo.pt/noFrame/replay/20130110160340/http://www.publico.pt/	0	8	PUBLICO
Passos Coelho: relatório do FMI não é a bíblia do Governo	2013-01-11	https://arquivo.pt/noFrame/replay/20130111160340/http://www.publico.pt/	0	11	PUBLICO
Líder do Parlamento Europeu defende que Portugal está no caminho certo	2013-01-11	https://arquivo.pt/noFrame/replay/20130111160340/http://www.publico.pt/	3	11	PUBLICO
Conselho de Ética da Ordem dos Médicos demite-se em bloco contra bastonário	2013-01-11	https://arquivo.pt/noFrame/replay/20130111160340/http://www.publico.pt/	4	12	PUBLICO
Austríaco condenado a nove anos de prisão por glorificar o nazismo num site	2013-01-11	https://arquivo.pt/noFrame/replay/20130111160340/http://www.publico.pt/	5	13	PUBLICO
Piloto francês morto durante ataque aéreo no Mali	2013-01-12	https://arquivo.pt/noFrame/replay/20130112160334/http://www.publico.pt/	2	8	PUBLICO
Soldado francês morto na Somália, refém poderá ter sido abatido	2013-01-12	https://arquivo.pt/noFrame/replay/20130112160334/http://www.publico.pt/	0	10	PUBLICO
Professores apresentam queixa no DCIAP contra grupo GPS	2013-01-12	https://arquivo.pt/noFrame/replay/20130112160334/http://www.publico.pt/	1	8	PUBLICO
Vítimas de Savile vão exigir indemnizações a herdeiros e à BBC	2013-01-12	https://arquivo.pt/noFrame/replay/20130112160334/http://www.publico.pt/	3	11	PUBLICO
Adriano Moreira avisa que o Governo está a perder legitimidade	2013-01-12	https://arquivo.pt/noFrame/replay/20130112160334/http://www.publico.pt/	5	10	PUBLICO
Oposição divulga vídeo de deserção de responsável dos serviços de informação	2013-01-12	https://arquivo.pt/noFrame/replay/20130112160334/http://www.publico.pt/	4	11	PUBLICO
Economia alemã cresce menos do que o esperado em 2012	2013-01-15	https://arquivo.pt/noFrame/replay/20130115160253/http://publico.pt/	2	10	PUBLICO
36% dos portugueses dizem não ter dinheiro para poupar para a reforma	2013-01-15	https://arquivo.pt/noFrame/replay/20130115160253/http://publico.pt/	5	12	PUBLICO
Marc e Eddy ficaram felizes quando souberam o dia da sua morte	2013-01-15	https://arquivo.pt/noFrame/replay/20130115160253/http://publico.pt/	4	12	PUBLICO
Morreu Nagisa Oshima, um dos grandes cineastas do corpo	2013-01-15	https://arquivo.pt/noFrame/replay/20130115160253/http://publico.pt/	3	9	PUBLICO
Português detido em Londres por suspeita de terrorismo	2013-01-15	https://arquivo.pt/noFrame/replay/20130115160253/http://publico.pt/	1	8	PUBLICO
Banco de Portugal prevê recessão mais forte por causa das exportações	2013-01-15	https://arquivo.pt/noFrame/replay/20130115160253/http://publico.pt/	0	11	PUBLICO
Pais e professores contra novos agrupamentos de escolas	2013-01-17	https://arquivo.pt/noFrame/replay/20130117160326/http://www.publico.pt/	4	8	PUBLICO
É oficial: a crise chegou à Alemanha. E Portugal já está a sofrer com isso	2013-01-17	https://arquivo.pt/noFrame/replay/20130117160326/http://www.publico.pt/	5	15	PUBLICO
Kathryn Bigelow diz que a tortura não pode ser ignorada	2013-01-17	https://arquivo.pt/noFrame/replay/20130117160326/http://www.publico.pt/	3	10	PUBLICO
Reguladores internacionais proíbem Dreamliner de voar	2013-01-17	https://arquivo.pt/noFrame/replay/20130117160326/http://www.publico.pt/	2	6	PUBLICO
Passos Coelho e François Hollande em sintonia quanto ao Orçamento Europeu	2013-01-17	https://arquivo.pt/noFrame/replay/20130117160326/http://www.publico.pt/	1	11	PUBLICO
Islamistas anunciam morte de vários reféns em ataque do Exército	2013-01-17	https://arquivo.pt/noFrame/replay/20130117160326/http://www.publico.pt/	0	10	PUBLICO
Ataque argelino provoca, pelo menos, 14 mortos	2013-01-17	https://arquivo.pt/noFrame/replay/20130117211639/http://www.expresso.pt/	0	7	EXPRESSO
O avião que ameaça tornar-se um pesadelo para a Boeing	2013-01-17	https://arquivo.pt/noFrame/replay/20130117211639/http://www.expresso.pt/	1	10	EXPRESSO
Cirque du Soleil vai despedir 400 funcionários	2013-01-17	https://arquivo.pt/noFrame/replay/20130117211639/http://www.expresso.pt/	2	7	EXPRESSO
Portugal está perto do regresso pleno aos mercados de dívida	2013-01-17	https://arquivo.pt/noFrame/replay/20130117211639/http://www.expresso.pt/	4	10	EXPRESSO
Académica defende Taça em casa com o Benfica	2013-01-17	https://arquivo.pt/noFrame/replay/20130117211639/http://www.expresso.pt/	5	8	EXPRESSO
Imagens que estão a marcar esta quinta-feira, 17 de janeiro	2013-01-17	https://arquivo.pt/noFrame/replay/20130117211639/http://www.expresso.pt/	3	10	EXPRESSO
Governo estuda novas portagens, a maioria na região Norte	2013-01-18	https://arquivo.pt/noFrame/replay/20130118160322/http://www.publico.pt/	2	9	PUBLICO
Ex-ministro das Finanças grego vai ser ouvido no caso da lista Lagarde	2013-01-18	https://arquivo.pt/noFrame/replay/20130118160322/http://www.publico.pt/	4	12	PUBLICO
Islamistas ainda mantêm 60 reféns estrangeiros na Argélia	2013-01-18	https://arquivo.pt/noFrame/replay/20130118160322/http://www.publico.pt/	1	8	PUBLICO
PSP dispersa estudantes do secundário com gás pimenta	2013-01-18	https://arquivo.pt/noFrame/replay/20130118160322/http://www.publico.pt/	0	8	PUBLICO
Douro Azul recebe mais de 2000 candidaturas para 222 vagas em apenas dois dias	2013-01-18	https://arquivo.pt/noFrame/replay/20130118160322/http://www.publico.pt/	5	14	PUBLICO
Fusão das polícias proposta pelo FMI vai ser ignorada	2013-01-19	https://arquivo.pt/noFrame/replay/20130119184101/http://www.expresso.pt/	0	9	EXPRESSO
Sector agrolimentar é clean e cheio de oportunidades	2013-01-19	https://arquivo.pt/noFrame/replay/20130119184101/http://www.expresso.pt/	3	8	EXPRESSO
Uma Choupana para relaxar no Saldanha	2013-01-19	https://arquivo.pt/noFrame/replay/20130119184101/http://www.expresso.pt/	4	6	EXPRESSO
Blogues de moda chegam a render 2500 euros por mês	2013-01-19	https://arquivo.pt/noFrame/replay/20130119184101/http://www.expresso.pt/	5	10	EXPRESSO
Comboios parados em várias zonas do país	2013-01-19	https://arquivo.pt/noFrame/replay/20130119160317/http://www.publico.pt/	1	7	PUBLICO
Sete reféns e 11 islamistas mortos no assalto final das forças argelinas	2013-01-19	https://arquivo.pt/noFrame/replay/20130119160317/http://www.publico.pt/	4	12	PUBLICO
Unicef denuncia semana particularmente sangrenta para crianças sírias	2013-01-19	https://arquivo.pt/noFrame/replay/20130119160317/http://www.publico.pt/	5	8	PUBLICO
EDP tem 600 técnicos em piquetes a tentar restabelecer energia em vários pontos do país	2013-01-19	https://arquivo.pt/noFrame/replay/20130119160317/http://www.publico.pt/	2	15	PUBLICO
Comissão Europeia favorável à extensão dos prazos dos empréstimos a Portugal	2013-01-22	https://arquivo.pt/noFrame/replay/20130122160318/http://www.publico.pt/	0	11	PUBLICO
Feridos no choque entre dois comboios perto de Coimbra já tiveram alta	2013-01-22	https://arquivo.pt/noFrame/replay/20130122160318/http://www.publico.pt/	1	12	PUBLICO
Mariano Rajoy anuncia auditoria independente às contas do Partido Popular	2013-01-22	https://arquivo.pt/noFrame/replay/20130122160318/http://www.publico.pt/	4	10	PUBLICO
AG extraordinária do Sporting tem luz verde	2013-01-22	https://arquivo.pt/noFrame/replay/20130122160318/http://www.publico.pt/	5	7	PUBLICO
Berlusconi retira políticos corruptos das listas do seu partido	2013-01-22	https://arquivo.pt/noFrame/replay/20130122160318/http://www.publico.pt/	3	9	PUBLICO
Paparazzo italiano condenado por extorsão entregou-se à polícia em Portugal	2013-01-23	https://arquivo.pt/noFrame/replay/20130123160320/http://www.publico.pt/	5	10	PUBLICO
Cameron promete referendo sobre a UE depois de 2015	2013-01-23	https://arquivo.pt/noFrame/replay/20130123160320/http://www.publico.pt/	3	9	PUBLICO
Figo exige 212 mil euros à Taguspark no âmbito do caso de apoio a Sócrates	2013-01-23	https://arquivo.pt/noFrame/replay/20130123160320/http://www.publico.pt/	2	15	PUBLICO
Retirar filhos a mulher que recusou laquear trompas fere os mais elementares direitos	2013-01-23	https://arquivo.pt/noFrame/replay/20130123160320/http://www.publico.pt/	1	13	PUBLICO
Procura para emissão de dívida chega aos 10.000 milhões	2013-01-23	https://arquivo.pt/noFrame/replay/20130123160320/http://www.publico.pt/	0	9	PUBLICO
Comboios que colidiram em Alfarelos não conseguiram parar no sinal vermelho	2013-01-23	https://arquivo.pt/noFrame/replay/20130123160320/http://www.publico.pt/	4	11	PUBLICO
PS quer eliminar taxas moderadoras nos cuidados primários	2013-01-26	https://arquivo.pt/noFrame/replay/20130126160309/http://www.publico.pt/	5	8	PUBLICO
Passos Coelho diz que Portugal é um mar de oportunidades	2013-01-26	https://arquivo.pt/noFrame/replay/20130126160309/http://www.publico.pt/	4	10	PUBLICO
Jovens intoxicadas por drogas legais em Beja tiveram alta	2013-01-26	https://arquivo.pt/noFrame/replay/20130126160309/http://www.publico.pt/	3	9	PUBLICO
Demissão de Paulo Júlio obriga Passos a mexer pela terceira vez no Governo	2013-01-26	https://arquivo.pt/noFrame/replay/20130126160309/http://www.publico.pt/	2	13	PUBLICO
Seguro sobre Costa: Lisboa tem um bom presidente	2013-01-26	https://arquivo.pt/noFrame/replay/20130126160309/http://www.publico.pt/	0	8	PUBLICO
Portugal representa um mar de oportunidades, diz Passos	2013-01-26	https://arquivo.pt/noFrame/replay/20130126161248/http://www.expresso.pt/	0	8	EXPRESSO
Armstrong acusado de ter mentido a Oprah Winfrey	2013-01-26	https://arquivo.pt/noFrame/replay/20130126161248/http://www.expresso.pt/	3	8	EXPRESSO
Lisboa tem o hostel mais luxuoso da Europa	2013-01-26	https://arquivo.pt/noFrame/replay/20130126161248/http://www.expresso.pt/	4	8	EXPRESSO
O regime pode funcionar sem Chávez?	2013-01-26	https://arquivo.pt/noFrame/replay/20130126161248/http://www.expresso.pt/	5	6	EXPRESSO
Fenprof afirma que professores vão ser seleccionados por ordem de envio de e-mails	2013-01-29	https://arquivo.pt/noFrame/replay/20130129160317/http://www.publico.pt/	5	13	PUBLICO
Açores, distrito de Viana e cinco cidades perdem cinemas	2013-01-29	https://arquivo.pt/noFrame/replay/20130129160317/http://www.publico.pt/	4	9	PUBLICO
Discoteca Kiss não tinha licença para espectáculo pirotécnico	2013-01-29	https://arquivo.pt/noFrame/replay/20130129160317/http://www.publico.pt/	3	8	PUBLICO
Relvas anuncia que RTP vai associar-se a um parceiro tecnológico	2013-01-29	https://arquivo.pt/noFrame/replay/20130129160317/http://www.publico.pt/	2	10	PUBLICO
Maestro Graça Moura condenado a cinco anos de prisão com pena suspensa	2013-01-29	https://arquivo.pt/noFrame/replay/20130129160317/http://www.publico.pt/	1	12	PUBLICO
Governo assegura que cortes vão chegar à TAP e CGD	2013-01-29	https://arquivo.pt/noFrame/replay/20130129160317/http://www.publico.pt/	0	10	PUBLICO
DGS quer restrições à venda de álcool para ajudar a prevenir suicídios	2013-01-31	https://arquivo.pt/noFrame/replay/20130131160326/http://www.publico.pt/	0	12	PUBLICO
